1,1,0.982456140350877,0.982456140350877,0.912280701754386,0.929824561403509,0.87719298245614,0.929824561403509,1,0.929824561403509,0.947368421052632,0.982456140350877,0.947368421052632
1,15,1,0.982456140350877,1,0.982456140350877,0.982456140350877,1,1,1,0.964912280701754,1,0.991228070175439
1,17,1,1,1,0.982456140350877,1,0.982456140350877,0.982456140350877,1,0.964912280701754,1,0.991228070175439
1,19,1,0.982456140350877,1,0.982456140350877,0.982456140350877,0.982456140350877,1,1,0.982456140350877,1,0.991228070175439
1,10,1,0.982456140350877,1,0.982456140350877,0.982456140350877,0.964912280701754,1,1,0.982456140350877,1,0.989473684210526
1,6,1,1,1,0.982456140350877,0.982456140350877,0.964912280701754,0.982456140350877,1,0.982456140350877,1,0.989473684210526
1,8,0.982456140350877,0.982456140350877,1,0.982456140350877,0.982456140350877,0.964912280701754,1,1,0.982456140350877,1,0.987719298245614
2,4,0.982456140350877,1,1,0.982456140350877,1,0.947368421052632,0.982456140350877,1,1,0.982456140350877,0.987719298245614
1,13,0.964912280701754,1,1,0.982456140350877,0.982456140350877,0.964912280701754,1,1,0.964912280701754,1,0.985964912280702
2,13,0.982456140350877,1,1,0.982456140350877,0.964912280701754,0.964912280701754,1,1,0.964912280701754,1,0.985964912280702
1,16,0.982456140350877,0.982456140350877,1,0.982456140350877,0.982456140350877,0.964912280701754,0.982456140350877,1,0.964912280701754,1,0.98421052631579
4,8,0.982456140350877,0.982456140350877,1,0.982456140350877,1,0.947368421052632,1,0.982456140350877,0.964912280701754,1,0.98421052631579
1,14,0.964912280701754,0.982456140350877,1,0.982456140350877,1,0.947368421052632,1,0.982456140350877,0.982456140350877,1,0.984210526315789
1,3,0.982456140350877,1,1,0.982456140350877,0.982456140350877,0.947368421052632,0.982456140350877,0.982456140350877,0.964912280701754,1,0.982456140350877
1,20,1,0.982456140350877,1,0.964912280701754,0.947368421052632,0.947368421052632,1,1,0.982456140350877,1,0.982456140350877
3,9,0.982456140350877,0.982456140350877,1,0.964912280701754,1,0.964912280701754,0.982456140350877,0.982456140350877,0.964912280701754,1,0.982456140350877
3,13,0.947368421052632,0.982456140350877,1,0.982456140350877,1,0.964912280701754,1,0.982456140350877,0.964912280701754,1,0.982456140350877
6,7,0.982456140350877,0.982456140350877,1,0.947368421052632,0.982456140350877,0.947368421052632,1,0.982456140350877,1,1,0.982456140350877
1,4,1,0.964912280701754,0.982456140350877,0.982456140350877,0.982456140350877,0.964912280701754,1,1,0.947368421052632,1,0.982456140350877
1,5,0.982456140350877,0.982456140350877,1,0.982456140350877,0.982456140350877,0.947368421052632,0.982456140350877,0.982456140350877,0.982456140350877,1,0.982456140350877
3,8,0.982456140350877,0.982456140350877,1,0.964912280701754,0.982456140350877,0.964912280701754,1,1,0.947368421052632,1,0.982456140350877
1,11,0.982456140350877,0.964912280701754,1,0.982456140350877,0.964912280701754,0.964912280701754,1,1,0.947368421052632,1,0.980701754385965
2,3,1,0.982456140350877,1,0.982456140350877,0.964912280701754,0.947368421052632,0.982456140350877,1,0.964912280701754,0.982456140350877,0.980701754385965
2,6,0.982456140350877,0.964912280701754,1,0.982456140350877,0.982456140350877,0.964912280701754,1,1,0.929824561403509,1,0.980701754385965
2,14,0.982456140350877,0.964912280701754,0.982456140350877,0.982456140350877,0.982456140350877,0.947368421052632,1,0.982456140350877,0.982456140350877,1,0.980701754385965
3,1,0.982456140350877,0.982456140350877,1,0.947368421052632,0.964912280701754,0.982456140350877,1,1,0.947368421052632,1,0.980701754385965
3,17,1,0.982456140350877,1,0.964912280701754,0.964912280701754,0.947368421052632,0.982456140350877,0.982456140350877,0.982456140350877,1,0.980701754385965
3,18,1,1,1,0.982456140350877,0.947368421052632,0.964912280701754,0.982456140350877,0.982456140350877,0.947368421052632,1,0.980701754385965
3,20,0.982456140350877,0.982456140350877,1,0.982456140350877,0.982456140350877,0.947368421052632,0.982456140350877,1,0.982456140350877,0.964912280701754,0.980701754385965
4,2,0.982456140350877,0.964912280701754,1,0.982456140350877,0.982456140350877,0.964912280701754,1,0.964912280701754,0.964912280701754,1,0.980701754385965
4,16,0.982456140350877,0.982456140350877,1,0.947368421052632,0.982456140350877,0.947368421052632,0.982456140350877,1,0.982456140350877,1,0.980701754385965
6,4,0.982456140350877,0.982456140350877,1,0.982456140350877,0.982456140350877,0.947368421052632,0.982456140350877,1,0.964912280701754,0.982456140350877,0.980701754385965
5,16,0.947368421052632,1,1,0.964912280701754,0.982456140350877,0.964912280701754,0.982456140350877,0.982456140350877,0.982456140350877,1,0.980701754385965
1,18,1,0.964912280701754,1,0.982456140350877,0.964912280701754,0.982456140350877,1,0.982456140350877,0.929824561403509,0.982456140350877,0.978947368421053
2,5,0.982456140350877,0.964912280701754,1,0.964912280701754,0.982456140350877,0.947368421052632,1,1,0.964912280701754,0.982456140350877,0.978947368421053
3,5,0.964912280701754,0.982456140350877,1,0.982456140350877,0.982456140350877,0.947368421052632,1,0.982456140350877,0.964912280701754,0.982456140350877,0.978947368421053
3,7,1,0.964912280701754,0.982456140350877,0.982456140350877,0.982456140350877,0.947368421052632,0.982456140350877,1,0.982456140350877,0.964912280701754,0.978947368421053
4,6,0.964912280701754,0.982456140350877,1,0.964912280701754,0.964912280701754,0.964912280701754,1,0.982456140350877,0.982456140350877,0.982456140350877,0.978947368421053
6,9,0.947368421052632,0.964912280701754,1,0.964912280701754,0.982456140350877,0.947368421052632,1,1,0.982456140350877,1,0.978947368421053
6,15,0.964912280701754,0.982456140350877,1,0.964912280701754,0.964912280701754,0.947368421052632,1,1,0.982456140350877,0.982456140350877,0.978947368421053
6,17,0.947368421052632,0.982456140350877,1,0.964912280701754,0.964912280701754,0.964912280701754,1,0.982456140350877,1,0.982456140350877,0.978947368421053
6,19,0.964912280701754,0.982456140350877,1,0.982456140350877,0.982456140350877,0.947368421052632,1,0.964912280701754,0.982456140350877,0.982456140350877,0.978947368421053
4,10,1,0.964912280701754,1,0.964912280701754,0.982456140350877,0.929824561403509,0.982456140350877,0.982456140350877,0.982456140350877,1,0.978947368421052
2,9,1,0.964912280701754,0.982456140350877,0.982456140350877,0.964912280701754,0.947368421052632,0.982456140350877,1,0.964912280701754,0.982456140350877,0.97719298245614
4,5,0.964912280701754,0.982456140350877,1,0.929824561403509,1,0.912280701754386,1,1,0.982456140350877,1,0.97719298245614
4,14,0.964912280701754,0.964912280701754,0.982456140350877,0.982456140350877,0.982456140350877,0.964912280701754,0.982456140350877,1,0.964912280701754,0.982456140350877,0.97719298245614
6,1,0.964912280701754,0.982456140350877,1,0.982456140350877,0.964912280701754,0.947368421052632,1,0.964912280701754,0.964912280701754,1,0.97719298245614
6,18,0.964912280701754,0.982456140350877,1,0.964912280701754,0.964912280701754,0.964912280701754,1,0.982456140350877,0.964912280701754,0.982456140350877,0.97719298245614
2,7,0.982456140350877,0.982456140350877,1,0.964912280701754,0.964912280701754,0.929824561403509,1,1,0.964912280701754,0.982456140350877,0.97719298245614
2,15,1,0.964912280701754,0.982456140350877,0.982456140350877,1,0.947368421052632,0.982456140350877,0.982456140350877,0.982456140350877,0.947368421052632,0.97719298245614
3,12,0.982456140350877,0.964912280701754,1,0.982456140350877,0.964912280701754,0.929824561403509,1,1,0.964912280701754,0.982456140350877,0.97719298245614
4,1,0.982456140350877,0.982456140350877,0.982456140350877,0.929824561403509,0.964912280701754,1,1,1,0.947368421052632,0.982456140350877,0.97719298245614
4,13,0.982456140350877,0.982456140350877,0.982456140350877,0.982456140350877,0.964912280701754,0.947368421052632,0.982456140350877,0.982456140350877,0.982456140350877,0.982456140350877,0.97719298245614
4,19,0.982456140350877,0.982456140350877,0.982456140350877,0.982456140350877,0.982456140350877,0.947368421052632,1,0.982456140350877,0.947368421052632,0.982456140350877,0.97719298245614
5,5,0.982456140350877,0.964912280701754,1,0.982456140350877,0.964912280701754,0.964912280701754,0.982456140350877,0.982456140350877,0.964912280701754,0.982456140350877,0.97719298245614
6,5,0.964912280701754,0.982456140350877,1,0.964912280701754,1,0.947368421052632,1,0.982456140350877,0.947368421052632,0.982456140350877,0.97719298245614
6,6,0.982456140350877,0.982456140350877,1,0.947368421052632,0.947368421052632,0.982456140350877,1,0.964912280701754,0.982456140350877,0.982456140350877,0.97719298245614
6,10,1,0.964912280701754,0.982456140350877,0.964912280701754,0.982456140350877,0.947368421052632,0.982456140350877,0.982456140350877,0.982456140350877,0.982456140350877,0.97719298245614
6,12,0.964912280701754,0.982456140350877,1,0.964912280701754,0.964912280701754,0.947368421052632,1,0.982456140350877,0.982456140350877,0.982456140350877,0.97719298245614
6,14,0.982456140350877,0.964912280701754,1,0.964912280701754,0.947368421052632,0.964912280701754,0.982456140350877,0.982456140350877,1,0.982456140350877,0.97719298245614
1,2,0.964912280701754,0.964912280701754,1,0.982456140350877,0.982456140350877,0.947368421052632,1,1,0.929824561403509,0.982456140350877,0.975438596491228
3,15,0.964912280701754,0.982456140350877,0.982456140350877,0.964912280701754,0.947368421052632,0.929824561403509,1,1,0.982456140350877,1,0.975438596491228
4,4,0.982456140350877,0.982456140350877,1,0.964912280701754,0.964912280701754,0.947368421052632,0.982456140350877,0.982456140350877,0.982456140350877,0.964912280701754,0.975438596491228
4,11,0.947368421052632,0.964912280701754,1,0.929824561403509,0.982456140350877,0.947368421052632,1,0.982456140350877,1,1,0.975438596491228
3,2,0.964912280701754,0.982456140350877,1,0.982456140350877,0.982456140350877,0.929824561403509,1,0.982456140350877,0.929824561403509,1,0.975438596491228
6,8,0.964912280701754,0.964912280701754,1,0.982456140350877,0.964912280701754,0.929824561403509,1,1,0.964912280701754,0.964912280701754,0.973684210526316
1,12,0.964912280701754,1,1,0.982456140350877,0.947368421052632,0.947368421052632,0.982456140350877,0.982456140350877,0.947368421052632,0.982456140350877,0.973684210526316
2,10,1,0.947368421052632,1,0.964912280701754,0.964912280701754,0.947368421052632,0.982456140350877,0.982456140350877,0.964912280701754,0.982456140350877,0.973684210526316
2,12,0.982456140350877,0.964912280701754,1,0.964912280701754,0.982456140350877,0.947368421052632,0.982456140350877,0.982456140350877,0.947368421052632,0.982456140350877,0.973684210526316
3,3,0.964912280701754,0.947368421052632,1,0.964912280701754,0.964912280701754,0.929824561403509,0.982456140350877,1,0.982456140350877,1,0.973684210526316
3,4,1,0.964912280701754,0.982456140350877,0.947368421052632,0.947368421052632,0.947368421052632,1,1,0.964912280701754,0.982456140350877,0.973684210526316
3,6,0.947368421052632,1,1,0.964912280701754,0.947368421052632,0.947368421052632,1,0.982456140350877,0.964912280701754,0.982456140350877,0.973684210526316
3,14,0.964912280701754,0.964912280701754,1,0.982456140350877,0.982456140350877,0.929824561403509,0.982456140350877,0.982456140350877,0.947368421052632,1,0.973684210526316
4,9,0.964912280701754,0.982456140350877,1,0.982456140350877,0.982456140350877,0.947368421052632,1,0.964912280701754,0.947368421052632,0.964912280701754,0.973684210526316
4,12,0.982456140350877,0.982456140350877,1,0.947368421052632,0.964912280701754,0.947368421052632,1,0.982456140350877,0.947368421052632,0.982456140350877,0.973684210526316
4,15,0.982456140350877,0.964912280701754,0.982456140350877,0.982456140350877,0.982456140350877,0.929824561403509,1,0.982456140350877,0.947368421052632,0.982456140350877,0.973684210526316
4,18,0.982456140350877,0.947368421052632,1,0.947368421052632,0.947368421052632,0.947368421052632,1,1,0.982456140350877,0.982456140350877,0.973684210526316
4,20,1,0.964912280701754,0.982456140350877,0.947368421052632,0.982456140350877,0.964912280701754,0.982456140350877,0.982456140350877,0.947368421052632,0.982456140350877,0.973684210526316
5,3,0.964912280701754,0.964912280701754,1,0.964912280701754,0.982456140350877,0.947368421052632,0.982456140350877,0.982456140350877,0.982456140350877,0.964912280701754,0.973684210526316
5,11,0.982456140350877,0.982456140350877,1,0.964912280701754,0.912280701754386,0.929824561403509,1,0.982456140350877,0.982456140350877,1,0.973684210526316
5,15,0.982456140350877,0.964912280701754,1,0.964912280701754,0.982456140350877,0.929824561403509,0.982456140350877,1,0.947368421052632,0.982456140350877,0.973684210526316
5,18,0.964912280701754,0.947368421052632,0.982456140350877,0.964912280701754,0.982456140350877,0.964912280701754,1,1,0.964912280701754,0.964912280701754,0.973684210526316
5,20,0.947368421052632,0.947368421052632,1,0.982456140350877,0.982456140350877,0.947368421052632,0.982456140350877,1,0.964912280701754,0.982456140350877,0.973684210526316
3,11,1,0.947368421052632,0.964912280701754,0.982456140350877,0.964912280701754,0.947368421052632,0.982456140350877,1,0.964912280701754,0.964912280701754,0.971929824561404
4,3,0.982456140350877,0.964912280701754,0.982456140350877,0.982456140350877,0.982456140350877,0.912280701754386,0.982456140350877,1,0.964912280701754,0.964912280701754,0.971929824561404
5,1,0.982456140350877,0.964912280701754,0.982456140350877,0.982456140350877,0.964912280701754,0.947368421052632,1,0.982456140350877,0.964912280701754,0.947368421052632,0.971929824561404
5,6,0.982456140350877,0.982456140350877,1,0.929824561403509,1,0.947368421052632,0.982456140350877,1,0.929824561403509,0.964912280701754,0.971929824561404
5,7,0.964912280701754,0.964912280701754,1,0.964912280701754,0.982456140350877,0.929824561403509,0.982456140350877,1,0.964912280701754,0.964912280701754,0.971929824561404
5,8,0.964912280701754,0.964912280701754,0.982456140350877,0.982456140350877,0.964912280701754,0.947368421052632,0.982456140350877,1,0.982456140350877,0.947368421052632,0.971929824561404
5,19,0.982456140350877,0.982456140350877,1,0.964912280701754,0.947368421052632,0.947368421052632,0.982456140350877,0.982456140350877,0.964912280701754,0.964912280701754,0.971929824561404
6,3,0.982456140350877,0.982456140350877,1,0.964912280701754,0.947368421052632,0.947368421052632,0.982456140350877,0.982456140350877,0.964912280701754,0.964912280701754,0.971929824561404
1,9,0.982456140350877,1,1,0.947368421052632,0.964912280701754,0.947368421052632,0.982456140350877,0.982456140350877,0.929824561403509,0.982456140350877,0.971929824561403
2,8,0.982456140350877,0.982456140350877,0.982456140350877,0.964912280701754,0.947368421052632,0.964912280701754,1,0.982456140350877,0.929824561403509,0.982456140350877,0.971929824561403
2,16,0.947368421052632,0.964912280701754,1,0.982456140350877,0.947368421052632,0.964912280701754,0.982456140350877,0.982456140350877,0.964912280701754,0.982456140350877,0.971929824561403
2,20,0.964912280701754,1,0.982456140350877,0.982456140350877,0.982456140350877,0.947368421052632,0.982456140350877,0.982456140350877,0.964912280701754,0.929824561403509,0.971929824561403
6,16,0.982456140350877,0.982456140350877,1,0.929824561403509,0.947368421052632,0.947368421052632,0.982456140350877,0.982456140350877,0.982456140350877,0.982456140350877,0.971929824561403
6,20,0.964912280701754,0.964912280701754,0.982456140350877,0.947368421052632,0.947368421052632,0.947368421052632,0.982456140350877,1,0.982456140350877,1,0.971929824561403
3,16,0.929824561403509,0.982456140350877,1,0.982456140350877,0.912280701754386,0.947368421052632,1,1,0.964912280701754,0.982456140350877,0.970175438596491
6,11,0.929824561403509,0.964912280701754,1,0.964912280701754,1,0.947368421052632,1,0.982456140350877,0.947368421052632,0.964912280701754,0.970175438596491
6,13,0.964912280701754,0.982456140350877,0.982456140350877,0.964912280701754,0.964912280701754,0.947368421052632,0.982456140350877,0.964912280701754,1,0.947368421052632,0.970175438596491
4,7,0.947368421052632,0.964912280701754,0.982456140350877,0.947368421052632,0.964912280701754,0.929824561403509,1,1,0.982456140350877,0.982456140350877,0.970175438596491
5,12,0.947368421052632,0.947368421052632,1,0.947368421052632,0.982456140350877,0.982456140350877,0.964912280701754,0.982456140350877,0.964912280701754,0.964912280701754,0.968421052631579
1,7,0.982456140350877,1,0.982456140350877,0.947368421052632,0.964912280701754,0.964912280701754,0.982456140350877,1,0.929824561403509,0.929824561403509,0.968421052631579
2,18,0.947368421052632,1,1,0.964912280701754,0.964912280701754,0.947368421052632,1,0.982456140350877,0.894736842105263,0.982456140350877,0.968421052631579
3,10,0.947368421052632,0.947368421052632,1,0.964912280701754,0.947368421052632,0.964912280701754,1,0.982456140350877,0.947368421052632,0.982456140350877,0.968421052631579
5,2,0.947368421052632,0.982456140350877,0.982456140350877,0.964912280701754,0.982456140350877,0.947368421052632,0.982456140350877,0.982456140350877,0.964912280701754,0.947368421052632,0.968421052631579
4,17,0.964912280701754,0.929824561403509,0.964912280701754,0.947368421052632,0.982456140350877,0.947368421052632,1,0.982456140350877,0.982456140350877,0.982456140350877,0.968421052631579
5,9,0.982456140350877,0.964912280701754,1,0.947368421052632,0.929824561403509,0.947368421052632,0.947368421052632,0.982456140350877,1,0.964912280701754,0.966666666666667
5,13,0.947368421052632,0.982456140350877,0.982456140350877,0.929824561403509,0.947368421052632,0.947368421052632,1,0.982456140350877,0.982456140350877,0.964912280701754,0.966666666666667
6,2,0.947368421052632,0.964912280701754,1,0.964912280701754,0.964912280701754,0.964912280701754,1,0.947368421052632,0.947368421052632,0.964912280701754,0.966666666666667
2,11,0.964912280701754,1,0.964912280701754,0.964912280701754,0.947368421052632,0.964912280701754,0.982456140350877,1,0.929824561403509,0.947368421052632,0.966666666666667
2,19,0.964912280701754,0.982456140350877,1,0.964912280701754,0.964912280701754,0.929824561403509,1,0.964912280701754,0.912280701754386,0.964912280701754,0.964912280701754
