0.000000000000000000e+00,9.000000000000000000e+01,1.600000000000000000e+01,9.824561403508771384e-01
0.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+01,9.824561403508771384e-01
0.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,9.655172413793103869e-01
0.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,9.655172413793103869e-01
0.000000000000000000e+00,9.500000000000000000e+01,4.000000000000000000e+00,9.655172413793103869e-01
0.000000000000000000e+00,9.500000000000000000e+01,8.000000000000000000e+00,9.655172413793103869e-01
0.000000000000000000e+00,9.500000000000000000e+01,1.600000000000000000e+01,9.655172413793103869e-01
0.000000000000000000e+00,9.500000000000000000e+01,3.000000000000000000e+01,9.655172413793103869e-01
1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,9.181286549707602385e-01
1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,9.317738791423001432e-01
1.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,9.395711500974658348e-01
1.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,9.200779727095516058e-01
1.000000000000000000e+00,1.000000000000000000e+01,1.600000000000000000e+01,9.337231968810916216e-01
1.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,9.376218323586744674e-01
1.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,9.133489461358313966e-01
1.000000000000000000e+00,2.500000000000000000e+01,2.000000000000000000e+00,9.414519906323185472e-01
1.000000000000000000e+00,2.500000000000000000e+01,4.000000000000000000e+00,9.437939110070258097e-01
1.000000000000000000e+00,2.500000000000000000e+01,8.000000000000000000e+00,9.672131147540983243e-01
1.000000000000000000e+00,2.500000000000000000e+01,1.600000000000000000e+01,9.601873536299765366e-01
1.000000000000000000e+00,2.500000000000000000e+01,3.000000000000000000e+01,9.601873536299765366e-01
1.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,9.298245614035087758e-01
1.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,9.684210526315789602e-01
1.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,9.578947368421052433e-01
1.000000000000000000e+00,5.000000000000000000e+01,8.000000000000000000e+00,9.894736842105262831e-01
1.000000000000000000e+00,5.000000000000000000e+01,1.600000000000000000e+01,9.754385964912281048e-01
1.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+01,9.719298245614035325e-01
1.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,9.166666666666666297e-01
1.000000000000000000e+00,6.000000000000000000e+01,2.000000000000000000e+00,9.649122807017543879e-01
1.000000000000000000e+00,6.000000000000000000e+01,4.000000000000000000e+00,9.517543859649122417e-01
1.000000000000000000e+00,6.000000000000000000e+01,8.000000000000000000e+00,9.868421052631578538e-01
1.000000000000000000e+00,6.000000000000000000e+01,1.600000000000000000e+01,9.780701754385965341e-01
1.000000000000000000e+00,6.000000000000000000e+01,3.000000000000000000e+01,9.736842105263158187e-01
1.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,9.356725146198829890e-01
1.000000000000000000e+00,7.000000000000000000e+01,2.000000000000000000e+00,9.766081871345029253e-01
1.000000000000000000e+00,7.000000000000000000e+01,4.000000000000000000e+00,9.766081871345029253e-01
1.000000000000000000e+00,7.000000000000000000e+01,8.000000000000000000e+00,9.766081871345029253e-01
1.000000000000000000e+00,7.000000000000000000e+01,1.600000000000000000e+01,9.707602339181286011e-01
1.000000000000000000e+00,7.000000000000000000e+01,3.000000000000000000e+01,9.649122807017543879e-01
1.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,9.473684210526315264e-01
1.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,9.736842105263158187e-01
1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000000e+00,9.912280701754385692e-01
1.000000000000000000e+00,8.000000000000000000e+01,1.600000000000000000e+01,9.912280701754385692e-01
1.000000000000000000e+00,8.000000000000000000e+01,3.000000000000000000e+01,9.824561403508771384e-01
1.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,9.298245614035087758e-01
1.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+01,9.649122807017543879e-01
1.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,8.965517241379310498e-01
1.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.500000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.500000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.500000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,9.500000000000000000e+01,3.000000000000000000e+01,9.655172413793103869e-01
2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,9.083820662768030685e-01
2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,9.337231968810916216e-01
2.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,9.298245614035087758e-01
2.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,9.629629629629629095e-01
2.000000000000000000e+00,1.000000000000000000e+01,1.600000000000000000e+01,9.551656920077972179e-01
2.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,9.551656920077972179e-01
2.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,9.133489461358313966e-01
2.000000000000000000e+00,2.500000000000000000e+01,2.000000000000000000e+00,9.367681498829040221e-01
2.000000000000000000e+00,2.500000000000000000e+01,4.000000000000000000e+00,9.344262295081967595e-01
2.000000000000000000e+00,2.500000000000000000e+01,8.000000000000000000e+00,9.391100702576112846e-01
2.000000000000000000e+00,2.500000000000000000e+01,1.600000000000000000e+01,9.344262295081967595e-01
2.000000000000000000e+00,2.500000000000000000e+01,3.000000000000000000e+01,9.414519906323185472e-01
2.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,9.157894736842104866e-01
2.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,9.508771929824560987e-01
2.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,9.508771929824560987e-01
2.000000000000000000e+00,5.000000000000000000e+01,8.000000000000000000e+00,9.543859649122806710e-01
2.000000000000000000e+00,5.000000000000000000e+01,1.600000000000000000e+01,9.614035087719298156e-01
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+01,9.719298245614035325e-01
2.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,9.210526315789473450e-01
2.000000000000000000e+00,6.000000000000000000e+01,2.000000000000000000e+00,9.561403508771929571e-01
2.000000000000000000e+00,6.000000000000000000e+01,4.000000000000000000e+00,9.561403508771929571e-01
2.000000000000000000e+00,6.000000000000000000e+01,8.000000000000000000e+00,9.605263157894736725e-01
2.000000000000000000e+00,6.000000000000000000e+01,1.600000000000000000e+01,9.649122807017543879e-01
2.000000000000000000e+00,6.000000000000000000e+01,3.000000000000000000e+01,9.692982456140351033e-01
2.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,9.239766081871344516e-01
2.000000000000000000e+00,7.000000000000000000e+01,2.000000000000000000e+00,9.532163742690058506e-01
2.000000000000000000e+00,7.000000000000000000e+01,4.000000000000000000e+00,9.532163742690058506e-01
2.000000000000000000e+00,7.000000000000000000e+01,8.000000000000000000e+00,9.766081871345029253e-01
2.000000000000000000e+00,7.000000000000000000e+01,1.600000000000000000e+01,9.649122807017543879e-01
2.000000000000000000e+00,7.000000000000000000e+01,3.000000000000000000e+01,9.649122807017543879e-01
2.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,9.298245614035087758e-01
2.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,9.473684210526315264e-01
2.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+00,9.473684210526315264e-01
2.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000000e+00,9.561403508771929571e-01
2.000000000000000000e+00,8.000000000000000000e+01,1.600000000000000000e+01,9.736842105263158187e-01
2.000000000000000000e+00,8.000000000000000000e+01,3.000000000000000000e+01,9.649122807017543879e-01
2.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,9.298245614035087758e-01
2.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,9.824561403508771384e-01
2.000000000000000000e+00,9.000000000000000000e+01,4.000000000000000000e+00,9.824561403508771384e-01
2.000000000000000000e+00,9.000000000000000000e+01,8.000000000000000000e+00,9.824561403508771384e-01
2.000000000000000000e+00,9.000000000000000000e+01,1.600000000000000000e+01,9.824561403508771384e-01
2.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+01,9.649122807017543879e-01
2.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,9.310344827586206629e-01
2.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,9.655172413793103869e-01
2.000000000000000000e+00,9.500000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.500000000000000000e+01,8.000000000000000000e+00,9.655172413793103869e-01
2.000000000000000000e+00,9.500000000000000000e+01,1.600000000000000000e+01,9.655172413793103869e-01
2.000000000000000000e+00,9.500000000000000000e+01,3.000000000000000000e+01,9.655172413793103869e-01
3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,8.966861598440545311e-01
3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,9.142300194931773927e-01
3.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,9.142300194931773927e-01
3.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,9.649122807017543879e-01
3.000000000000000000e+00,1.000000000000000000e+01,1.600000000000000000e+01,9.668615984405457553e-01
3.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,9.668615984405457553e-01
3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,9.016393442622950838e-01
3.000000000000000000e+00,2.500000000000000000e+01,2.000000000000000000e+00,9.320843091334894970e-01
3.000000000000000000e+00,2.500000000000000000e+01,4.000000000000000000e+00,9.578454332552692740e-01
3.000000000000000000e+00,2.500000000000000000e+01,8.000000000000000000e+00,9.718969555035128494e-01
3.000000000000000000e+00,2.500000000000000000e+01,1.600000000000000000e+01,9.625292740046837991e-01
3.000000000000000000e+00,2.500000000000000000e+01,3.000000000000000000e+01,9.601873536299765366e-01
3.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,8.982456140350877360e-01
3.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,9.578947368421052433e-01
3.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,9.684210526315789602e-01
3.000000000000000000e+00,5.000000000000000000e+01,8.000000000000000000e+00,9.754385964912281048e-01
3.000000000000000000e+00,5.000000000000000000e+01,1.600000000000000000e+01,9.824561403508771384e-01
3.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+01,9.789473684210526772e-01
3.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,8.991228070175438791e-01
3.000000000000000000e+00,6.000000000000000000e+01,2.000000000000000000e+00,9.649122807017543879e-01
3.000000000000000000e+00,6.000000000000000000e+01,4.000000000000000000e+00,9.692982456140351033e-01
3.000000000000000000e+00,6.000000000000000000e+01,8.000000000000000000e+00,9.780701754385965341e-01
3.000000000000000000e+00,6.000000000000000000e+01,1.600000000000000000e+01,9.824561403508771384e-01
3.000000000000000000e+00,6.000000000000000000e+01,3.000000000000000000e+01,9.868421052631578538e-01
3.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,9.005847953216373769e-01
3.000000000000000000e+00,7.000000000000000000e+01,2.000000000000000000e+00,9.707602339181286011e-01
3.000000000000000000e+00,7.000000000000000000e+01,4.000000000000000000e+00,9.649122807017543879e-01
3.000000000000000000e+00,7.000000000000000000e+01,8.000000000000000000e+00,9.766081871345029253e-01
3.000000000000000000e+00,7.000000000000000000e+01,1.600000000000000000e+01,9.824561403508771384e-01
3.000000000000000000e+00,7.000000000000000000e+01,3.000000000000000000e+01,9.883040935672514626e-01
3.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,9.035087719298245945e-01
3.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,9.473684210526315264e-01
3.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+00,9.649122807017543879e-01
3.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000000e+00,9.824561403508771384e-01
3.000000000000000000e+00,8.000000000000000000e+01,1.600000000000000000e+01,9.912280701754385692e-01
3.000000000000000000e+00,8.000000000000000000e+01,3.000000000000000000e+01,9.649122807017543879e-01
3.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,8.947368421052631637e-01
3.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,9.473684210526315264e-01
3.000000000000000000e+00,9.000000000000000000e+01,4.000000000000000000e+00,9.649122807017543879e-01
3.000000000000000000e+00,9.000000000000000000e+01,8.000000000000000000e+00,9.824561403508771384e-01
3.000000000000000000e+00,9.000000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+01,9.824561403508771384e-01
3.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,8.965517241379310498e-01
3.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,9.310344827586206629e-01
3.000000000000000000e+00,9.500000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,9.500000000000000000e+01,8.000000000000000000e+00,9.655172413793103869e-01
3.000000000000000000e+00,9.500000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+00,9.500000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,9.083820662768030685e-01
4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,9.434697855750486806e-01
4.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,9.532163742690058506e-01
4.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,9.532163742690058506e-01
4.000000000000000000e+00,1.000000000000000000e+01,1.600000000000000000e+01,9.161793372319687601e-01
4.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,9.161793372319687601e-01
4.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,9.227166276346604468e-01
4.000000000000000000e+00,2.500000000000000000e+01,2.000000000000000000e+00,9.531615925058547489e-01
4.000000000000000000e+00,2.500000000000000000e+01,4.000000000000000000e+00,9.648711943793910617e-01
4.000000000000000000e+00,2.500000000000000000e+01,8.000000000000000000e+00,9.601873536299765366e-01
4.000000000000000000e+00,2.500000000000000000e+01,1.600000000000000000e+01,9.625292740046837991e-01
4.000000000000000000e+00,2.500000000000000000e+01,3.000000000000000000e+01,9.578454332552692740e-01
4.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,9.192982456140350589e-01
4.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,9.473684210526315264e-01
4.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,9.754385964912281048e-01
4.000000000000000000e+00,5.000000000000000000e+01,8.000000000000000000e+00,9.859649122807017108e-01
4.000000000000000000e+00,5.000000000000000000e+01,1.600000000000000000e+01,9.789473684210526772e-01
4.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+01,9.719298245614035325e-01
4.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,9.035087719298245945e-01
4.000000000000000000e+00,6.000000000000000000e+01,2.000000000000000000e+00,9.385964912280702066e-01
4.000000000000000000e+00,6.000000000000000000e+01,4.000000000000000000e+00,9.736842105263158187e-01
4.000000000000000000e+00,6.000000000000000000e+01,8.000000000000000000e+00,9.692982456140351033e-01
4.000000000000000000e+00,6.000000000000000000e+01,1.600000000000000000e+01,9.780701754385965341e-01
4.000000000000000000e+00,6.000000000000000000e+01,3.000000000000000000e+01,9.736842105263158187e-01
4.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,9.122807017543859143e-01
4.000000000000000000e+00,7.000000000000000000e+01,2.000000000000000000e+00,9.649122807017543879e-01
4.000000000000000000e+00,7.000000000000000000e+01,4.000000000000000000e+00,9.707602339181286011e-01
4.000000000000000000e+00,7.000000000000000000e+01,8.000000000000000000e+00,9.766081871345029253e-01
4.000000000000000000e+00,7.000000000000000000e+01,1.600000000000000000e+01,9.766081871345029253e-01
4.000000000000000000e+00,7.000000000000000000e+01,3.000000000000000000e+01,9.649122807017543879e-01
4.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,9.210526315789473450e-01
4.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,9.561403508771929571e-01
4.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+00,9.649122807017543879e-01
4.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000000e+00,9.824561403508771384e-01
4.000000000000000000e+00,8.000000000000000000e+01,1.600000000000000000e+01,9.736842105263158187e-01
4.000000000000000000e+00,8.000000000000000000e+01,3.000000000000000000e+01,9.649122807017543879e-01
4.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,9.298245614035087758e-01
4.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,9.473684210526315264e-01
4.000000000000000000e+00,9.000000000000000000e+01,4.000000000000000000e+00,9.649122807017543879e-01
4.000000000000000000e+00,9.000000000000000000e+01,8.000000000000000000e+00,9.473684210526315264e-01
4.000000000000000000e+00,9.000000000000000000e+01,1.600000000000000000e+01,9.473684210526315264e-01
4.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+01,9.473684210526315264e-01
4.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,9.310344827586206629e-01
4.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,9.310344827586206629e-01
4.000000000000000000e+00,9.500000000000000000e+01,4.000000000000000000e+00,9.655172413793103869e-01
4.000000000000000000e+00,9.500000000000000000e+01,8.000000000000000000e+00,9.310344827586206629e-01
4.000000000000000000e+00,9.500000000000000000e+01,1.600000000000000000e+01,9.310344827586206629e-01
4.000000000000000000e+00,9.500000000000000000e+01,3.000000000000000000e+01,8.965517241379310498e-01
